"label","name","super_class","is_extendable","sys_updated_on"
"Map Coordinate Definition","cmn_map_coordinate_definition","Map Item","false","2024-05-16 11:53:33"
"Map Data Item","cmn_map_data_item","Map Item","false","2024-05-16 11:53:34"
"Map Page Filter","cmn_map_filter","Map Item","false","2024-05-16 11:53:32"
"Map Filter Data Mapping","cmn_map_filter_data_mapping","Application File","false","2024-05-16 11:53:34"
"Map Page Filter Item","cmn_map_filter_item","Map Item","false","2024-05-16 11:53:32"
"Map Item","cmn_map_item","Application File","true","2024-05-16 11:53:32"
"Map Page Marker","cmn_map_marker","Map Item","false","2024-05-16 11:53:33"
"Map Marker Click Action","cmn_map_marker_click_action","Map Item","false","2024-05-16 11:53:34"
"Map Marker Icon","cmn_map_marker_icon","Map Item","false","2024-05-16 11:53:33"
"Map Page","cmn_map_page","Application File","false","2024-05-16 11:53:33"
"Notification Device","cmn_notif_device","","false","2024-05-16 11:38:16"
"Notification Device Variable","cmn_notif_device_variable","","false","2024-05-16 11:38:17"
"Group Member","cmn_notif_grmember","","false","2024-05-16 11:38:17"
"Notification Group","cmn_notif_group","","false","2024-05-16 11:38:17"
"Notification Messages","cmn_notif_message","","false","2024-05-16 11:38:17"
"Notification Service Provider","cmn_notif_service_provider","Application File","false","2024-05-16 11:38:16"
"Other Schedule","cmn_other_schedule","","false","2024-05-16 11:51:13"
"Relative Duration","cmn_relative_duration","Application File","false","2024-05-16 11:51:15"
"Shift","cmn_rota","","false","2024-05-16 12:07:41"
"Shift Contact Preference","cmn_rota_contact_preference","","false","2024-05-16 12:07:42"
"Rotation Escalation","cmn_rota_escalation","","false","2024-05-16 12:07:42"
"Shift Escalation Set","cmn_rota_escalation_set","","false","2024-05-16 12:07:37"
"Shift Escalation Step Definition","cmn_rota_esc_step_def","","false","2024-05-16 12:07:37"
"On-call Member","cmn_rota_member","","false","2024-05-16 12:07:43"
"Shift Response Cache","cmn_rota_resp_cache","","false","2024-05-16 12:07:37"
"Roster","cmn_rota_roster","","false","2024-05-16 12:07:42"
"Schedule","cmn_schedule","Business Calendar","true","2024-05-16 11:51:13"
"Blackout Schedule","cmn_schedule_blackout","Condition Schedule","false","2024-05-16 12:01:54"
"Condition Schedule","cmn_schedule_condition","Schedule","true","2024-05-16 12:01:53"
"Maintenance Schedule","cmn_schedule_maintenance","Condition Schedule","false","2024-05-16 12:01:54"
"Schedule Page","cmn_schedule_page","Application File","false","2024-05-16 11:51:12"
"Schedule Entry","cmn_schedule_span","Business Calendar Entry","true","2024-05-16 11:51:13"
"Timeline Page","cmn_timeline_page","Application File","true","2024-05-16 11:51:13"
"Timeline Page Span Style","cmn_timeline_page_style","Application File","false","2024-05-16 11:51:12"
"Timeline Sub Item","cmn_timeline_sub_item","Timeline Page","false","2024-05-16 11:51:13"
"User Schedule","cmn_user_schedule","","true","2024-05-16 11:51:12"
"Collaborator","collaborator","","false","2024-05-16 11:40:34"
"Column Renderer","column_renderer","Macro","false","2024-05-16 11:40:38"
"Automation Pipeline Command Filter","command_has_filter","","false","2024-05-16 11:56:09"
"Automation Pipeline Command Parser","command_has_parser","","false","2024-05-16 11:56:08"
"Automation Pipeline Command Transformer","command_has_transformer","","false","2024-05-16 11:56:18"
"Configuration Automation Object","config_automation_object","","false","2024-05-16 11:56:13"
"Conflict","conflict","","false","2024-05-16 12:01:54"
"Connection Attributes","connection_attributes","Variables","false","2024-05-16 11:56:04"
"Connect Action","connect_action","Application File","false","2024-05-16 11:40:34"
"Content Block","content_block","Application File","true","2024-05-16 11:52:51"
"Detailed Content","content_block_detail","Content Block","false","2024-05-16 11:52:51"
"IFrames","content_block_iframe","Sized Content","false","2024-05-16 11:52:52"
"Dynamic Content","content_block_programmatic","Content Block","false","2024-05-16 11:52:51"
"Sized Content","content_block_sized","Content Block","true","2024-05-16 11:52:51"
"Static Content","content_block_static","Content Block","false","2024-05-16 11:52:51"
"Style Sheet","content_css","Application File","false","2024-05-16 11:36:53"
"Content Type","content_type","Application File","false","2024-05-16 11:52:51"
"Contract CI","contract_rel_ci","","false","2024-05-16 11:57:29"
"Contract SLA","contract_rel_contract_sla","","false","2024-05-16 11:57:30"
"Contract group","contract_rel_group","","false","2024-05-16 11:57:29"
"Contract Location","contract_rel_location","","false","2024-05-16 11:57:30"
"Contract User","contract_rel_user","","false","2024-05-16 11:57:30"
"SLA Definition","contract_sla","Application File","false","2024-05-16 11:57:14"
"Conversation History Filters","conversation_history_filters","","false","2024-05-16 12:26:43"
"Conversation Metrics","conversation_metrics","","false","2024-05-16 12:26:42"
"Cool Thing","cool_thing","Application File","false","2024-05-16 12:03:49"
"Company","core_company","","false","2024-05-16 11:36:33"
"Country","core_country","","false","2024-05-16 11:36:33"
"Credential Type Metadata","credential_type_metadata","Application File","false","2024-05-16 11:56:04"
"Application Services Action Result","csdm_dashboard_action_report_result","","false","2024-05-16 12:10:36"
"Application Services Dashboard Result","csdm_dashboard_reports_result","","false","2024-05-16 12:10:36"
"Application Services Types Result","csdm_dashboard_type_report_result","","false","2024-05-16 12:10:36"
"CSDM Service mapping","csdm_service_mapping","","false","2024-05-16 11:57:34"
"CSM Field Map","csm_field_map","Application File","false","2024-05-16 11:52:57"
"CSM Table Map","csm_table_map","Application File","false","2024-05-16 11:52:58"
"Customer modified or created CCSI","custmodified_ccsi","","false","2024-05-16 11:54:49"
"Custom Applications Recommendation","custom_applications_recommendation","","false","2024-05-16 12:20:37"
"Search Context","cxs_context_config","Application File","false","2024-05-16 11:56:43"
"Filter Condition","cxs_fltr_condition","Application File","true","2024-05-16 11:56:41"
"Filter Configuration","cxs_fltr_config","Application File","true","2024-05-16 11:56:40"
"Relevant Document","cxs_relevant_doc","","false","2024-05-16 11:56:42"
"Relevant Document Detail","cxs_rel_doc_detail","","false","2024-05-16 11:56:44"
"Resource Configuration","cxs_res_context_config","Application File","false","2024-05-16 11:56:43"
"Search Resource Context Property","cxs_res_context_config_prop","Application File","false","2024-05-16 11:56:42"
"Record Producer Configuration","cxs_rp_config","Base UI Configuration","false","2024-05-16 11:56:43"
"Filter Condition","cxs_rp_fltr_condition","Filter Condition","false","2024-05-16 11:56:41"
"Filter Configuration","cxs_rp_fltr_config","Filter Configuration","false","2024-05-16 11:56:41"
"Searcher","cxs_searcher_config","Application File","false","2024-05-16 11:56:42"
"Available Search Resource","cxs_search_resource","Application File","false","2024-05-16 11:56:42"
"Search Result Display Configuration","cxs_search_result_fields","Application File","false","2024-05-16 11:56:43"
"Search Resource","cxs_search_res_config","Application File","false","2024-05-16 11:56:42"
"Search Resource Property","cxs_search_res_config_prop","Application File","false","2024-05-16 11:56:41"
"Table Configuration","cxs_table_config","Base UI Configuration","false","2024-05-16 11:56:42"
"Email Configuration","cxs_table_email_config","Application File","false","2024-05-16 11:56:41"
"Search Field","cxs_table_field_config","Application File","false","2024-05-16 11:56:40"
"Filter Condition","cxs_table_fltr_condition","Filter Condition","false","2024-05-16 11:56:41"
"Filter Configuration","cxs_table_fltr_config","Filter Configuration","false","2024-05-16 11:56:40"
"Search Actions","cxs_ui_action","Application File","false","2024-05-16 11:56:42"
"Search Action Configuration","cxs_ui_action_config","Application File","false","2024-05-16 11:56:43"
"Base UI Configuration","cxs_ui_config_base","Application File","true","2024-05-16 11:56:41"
"Wizard Configuration","cxs_wizard_config","Base UI Configuration","false","2024-05-16 11:56:43"
"Dashboard Executions","dashboard_executions","","false","2024-05-16 12:03:04"
"Dashboard Stats","dashboard_stats","","false","2024-05-16 12:03:04"
"Dashboard Stats Executions","dashboard_stats_executions","","false","2024-05-16 12:03:04"
"Data Classification","data_classification","Application File","false","2024-05-16 12:11:32"
"Audio","db_audio","Application File","false","2024-05-16 11:40:34"
"Images","db_image","Application File","false","2024-05-16 11:38:14"
"Video","db_video","","false","2024-05-16 11:52:32"
"Diagnostic Details","diagnostics_history","","false","2024-05-16 11:54:30"
"Diagnostics Result","diagnostics_result","","false","2024-05-16 11:54:30"
"Diagnostics Test","diagnostics_test","","false","2024-05-16 11:52:30"
"Diagnostic Event","diagnostic_event","","false","2024-05-16 11:40:47"
"Diagnostic Rule","diagnostic_rule","","false","2024-05-16 11:54:30"
"Diagrammer Actions","diagrammer_action","Application File","true","2024-05-16 11:50:58"
"Discovery Active Error","discovery_active_error","","false","2024-05-16 11:56:23"
"Classification","discovery_classy","Application File","true","2024-05-16 11:56:08"
"UNIX Classification","discovery_classy_unix","Classification","false","2024-05-16 11:56:21"
"Windows Classification","discovery_classy_windows","Classification","false","2024-05-16 11:56:08"
"Classification Criteria","discovery_class_criteria","Application File","false","2024-05-16 11:56:15"
"Credentials","discovery_credentials","","true","2024-05-16 11:41:25"
"Device Duplicate Ips","discovery_device_duplicate_ips","","false","2024-05-16 11:56:13"
"Device","discovery_device_history","","false","2024-05-16 11:56:19"
"Discovery Last errors","discovery_error_messages","","false","2024-05-16 11:56:14"
"Discovery Help Link","discovery_help_link","","false","2024-05-16 11:56:07"
"Discovery Log","discovery_log","Log Entry","false","2024-05-16 11:56:15"
"Discovery Log","discovery_log0000","Log Entry","false","2024-05-16 11:56:16"
"Discovery Log","discovery_log0001","Log Entry","false","2024-05-16 11:56:16"
"Discovery Log","discovery_log0002","Log Entry","false","2024-05-16 11:56:17"
"Discovery Log","discovery_log0003","Log Entry","false","2024-05-16 11:56:17"
"Discovery Log","discovery_log0004","Log Entry","false","2024-05-16 11:56:17"
"Discovery Log","discovery_log0005","Log Entry","false","2024-05-16 11:56:17"
"Discovery Log","discovery_log0006","Log Entry","false","2024-05-16 11:56:17"
"Discovery Log","discovery_log0007","Log Entry","false","2024-05-16 11:56:17"
"Discovery Port Probe","discovery_port_probe","Application File","false","2024-05-16 11:56:10"
"Probe","discovery_probes","Application File","true","2024-05-16 11:56:12"
"CIM Probe","discovery_probes_cim","Probe","false","2024-05-16 11:56:19"
"CIM Query","discovery_probes_cim_query","Application File","false","2024-05-16 11:56:11"
"MultiProbe","discovery_probes_multi","Probe","false","2024-05-16 11:56:19"
"MultiProbe Included Probe","discovery_probes_multi_probe","Application File","false","2024-05-16 11:56:23"
"SNMP Probe","discovery_probes_snmp","Probe","false","2024-05-16 11:56:12"
"SNMP Field","discovery_probes_snmp_field","Application File","false","2024-05-16 11:56:18"
"WMI Probe","discovery_probes_wmi","Probe","false","2024-05-16 11:56:15"
"WMI Field","discovery_probes_wmi_field","Application File","false","2024-05-16 11:56:09"
"Probe Capability","discovery_probe_capability_m2m","","false","2024-05-16 11:56:22"
"Probe parameter","discovery_probe_parameter","Application File","false","2024-05-16 11:56:12"
"Discovery Queue","discovery_queue","","true","2024-05-16 11:56:08"
"Discovery Range Set","discovery_range","Application File","false","2024-05-16 11:56:21"
"Discovery IP Range","discovery_range_item","Application File","false","2024-05-16 11:56:13"
"Discovery Result","discovery_result","","false","2024-05-16 11:56:18"
"Discovery Status","discovery_status","","false","2024-05-16 11:56:08"
"Discovery Status MID servers","discovery_status_ecc_agent_m2m","","false","2024-05-16 11:56:10"
"Data Lookup Definitions","dl_definition","Application File","true","2024-05-16 11:57:45"
"Matcher Field Definitions","dl_definition_rel_match","Application File","true","2024-05-16 11:57:44"
"Setter Field Definitions","dl_definition_rel_set","Application File","true","2024-05-16 11:57:44"
"Data Lookup Matcher Rules","dl_matcher","Application File","true","2024-05-16 11:57:44"
"Problem Priority Data Lookup","dl_problem_priority","Data Lookup Matcher Rules","false","2024-05-16 12:06:06"
"Assignment Data Lookup","dl_u_assignment","Data Lookup Matcher Rules","false","2024-05-16 11:57:45"
"Priority Data Lookup","dl_u_priority","Data Lookup Matcher Rules","false","2024-05-16 11:57:44"
"Page Number Configuration","doc_page_number_config","Application File","false","2024-05-16 11:41:00"
"Table of Contents Configuration","doc_toc_config","Application File","false","2024-05-16 11:40:59"
"Credential Affinity","dscy_credentials_affinity","","false","2024-05-16 11:56:20"
"Invalid Serial Number","dscy_invalid_serial","Application File","false","2024-05-16 11:56:21"
"Network Infrastructure Item","dscy_net_base","Configuration Item","true","2024-05-16 11:43:10"
"Wire","dscy_net_wire","Network Infrastructure Item","false","2024-05-16 11:45:08"
"Privileged Command Affinity","dscy_priv_command_affinity","","false","2024-05-16 11:56:21"
"Router Interface","dscy_router_interface","Network Infrastructure Item","false","2024-05-16 11:46:57"
"Exit Interface Routing Rule","dscy_route_interface","Network Infrastructure Item","false","2024-05-16 11:43:10"
"Next Hop Routing Rule","dscy_route_next_hop","Network Infrastructure Item","false","2024-05-16 11:44:32"
"Switchport","dscy_switchport","Network Infrastructure Item","false","2024-05-16 11:47:15"
"Switch Forwarding Rule","dscy_swtch_fwd_rule","Network Infrastructure Item","false","2024-05-16 11:44:03"
"Switch Partition","dscy_swtch_partition","Network Infrastructure Item","false","2024-05-16 11:46:58"
"DML","dsl","","false","2024-05-16 11:51:51"
"Duplicate Audit Result","duplicate_audit_result","","false","2024-05-16 11:45:32"
"Azure Enterprise Agreement Credentials","ea_azure_credentials","Credentials","false","2024-05-16 11:56:23"
"Oracle EBS module","ebs_module","","false","2024-05-16 11:47:05"
"Action","ecc_action","","false","2024-05-16 11:37:36"
"MID Server","ecc_agent","","false","2024-05-16 11:55:43"
"MID Server Application","ecc_agent_application","Application File","false","2024-05-16 11:56:09"
"MID Server Application","ecc_agent_application_m2m","","false","2024-05-16 11:56:20"
"MID Server Attachment","ecc_agent_attachment","","false","2024-05-16 11:55:40"
"MID Server Capability","ecc_agent_capability","Application File","false","2024-05-16 11:56:15"
"MID Server Capability","ecc_agent_capability_m2m","","false","2024-05-16 11:56:15"
"MID Server Capability Value Test","ecc_agent_capability_value_test","Application File","false","2024-05-16 11:56:10"
"MID Server Cluster","ecc_agent_cluster","","false","2024-05-16 11:55:41"
"MID Server Cluster Agent","ecc_agent_cluster_member_m2m","","false","2024-05-16 11:55:46"
"MID Server Command Audit Log","ecc_agent_command_audit_log","","false","2024-05-16 11:55:45"
"MID Server Command Audit Log","ecc_agent_command_audit_log0000","","false","2024-05-16 11:55:56"
"MID Server Command Audit Log","ecc_agent_command_audit_log0001","","false","2024-05-16 11:55:57"
"MID Server Command Audit Log","ecc_agent_command_audit_log0002","","false","2024-05-16 11:55:57"
"MID Server Command Audit Log","ecc_agent_command_audit_log0003","","false","2024-05-16 11:55:57"
"MID Server Command Audit Log","ecc_agent_command_audit_log0004","","false","2024-05-16 11:55:57"
"MID Server Command Audit Log","ecc_agent_command_audit_log0005","","false","2024-05-16 11:55:57"
"MID Server Command Audit Log","ecc_agent_command_audit_log0006","","false","2024-05-16 11:55:57"
"MID Server Configuration Parameter","ecc_agent_config","","false","2024-05-16 11:55:42"
"ECC Agent Counter Metric","ecc_agent_counter_metric","ECC Agent Metric","false","2024-05-16 11:55:45"
"MID Server Extension","ecc_agent_ext","Application File","false","2024-05-16 11:55:46"
